DateTime,Date,Score,Rank,M All,M 100,M 40,M 20,Total
08/29/2018 1:42 PM,08/29/2018,"103,380","8,512","116,920","117,085","117,250","117,810",379
,08/29/2018,"117,880","3,044","116,930","117,085","117,250","117,790",380
,08/29/2018,"118,850","1,915","116,940","117,215","117,630","117,790",381
,08/29/2018,"120,590",314,"116,950","117,345","117,790","117,790",382
,08/29/2018,"111,280","7,142","116,940","117,345","117,630","117,790",383
,08/29/2018,"118,350","2,465","116,950","117,515","117,790","117,900",384
,08/29/2018,"107,110","8,010","116,940","117,340","117,790","117,900",385
08/29/2018 2:32 PM,08/29/2018,"119,550","1,114","116,950","117,515","117,790","118,115",386
,08/29/2018,"121,120",123,"116,960","117,560","117,900","118,545",387
,08/29/2018,"97,030","9,048","116,950","117,515","117,900","118,545",388
,08/29/2018,"116,420","4,574","116,940","117,340","117,790","118,115",389
,08/29/2018,"119,680",994,"116,950","117,515","117,900","118,545",390
,08/29/2018,"80,550","9,617","116,940","117,515","117,900","118,115",391
08/29/2018 7:32 PM,08/29/2018,"122,130",8,"116,950","117,560","117,965","118,115",392
,08/29/2018,"116,800","4,222","116,940","117,560","117,965","117,790",393
,08/29/2018,"121,730",30,"116,950","117,605","117,965","118,115",394
,08/29/2018,"107,240","7,991","116,940","117,605","117,900","117,790",395
,08/29/2018,"119,900",791,"116,950","117,605","117,965","117,790",396
,08/29/2018,"118,400","2,413","116,960","117,670","117,965","118,115",397
,08/29/2018,"105,580","8,242","116,950","117,670","117,900","118,115",398
,08/29/2018,"119,930",761,"116,960","117,670","117,965","118,375",399
,08/29/2018,"118,000","2,909","116,965","117,690","117,960","118,375",400
08/30/2018 1:45 PM,08/30/2018,"80,360","9,621","116,960","117,670","117,900","118,175",401
,08/30/2018,"111,640","7,056","116,950","117,605","117,790","117,400",402
,08/30/2018,"103,730","8,476","116,940","117,605","117,790","117,400",403
08/30/2018 8:18 PM,08/30/2018,"116,290","4,680","116,930","117,560","117,790","116,610",404
,08/30/2018,"119,130","1,593","116,940","117,605","117,900","117,400",405
,08/30/2018,"115,110","5,552","116,930","117,560","117,790","116,610",406
,08/30/2018,"106,370","8,136","116,920","117,385","117,790","116,355",407
,08/30/2018,"116,720","4,293","116,920","117,385","117,790","116,570",408
,08/30/2018,"116,810","4,213","116,920","117,385","117,630","116,760",409
,08/30/2018,"111,680","7,049","116,885","117,385","117,630","116,505",410
08/31/2018 9:14 AM,08/31/2018,"115,070","5,576","116,850","117,385","117,185","116,505",411
,08/31/2018,"81,760","9,593","116,845","117,250","116,805","115,700",412
,08/31/2018,"119,640","1,039","116,850","117,250","116,805","115,700",413
,08/31/2018,"117,030","3,984","116,885","116,985","116,920","115,700",414
,08/31/2018,"118,910","1,847","116,920","117,295","116,920","116,505",415
08/31/2018 11:53 AM,08/31/2018,"119,500","1,182","116,920","117,560","116,920","116,505",416
,08/31/2018,"118,330","2,497","116,920","117,560","116,920","116,505",417
,08/31/2018,"118,240","2,629","116,930","117,605","116,920","116,765",418
,08/31/2018,"77,950","9,663","116,920","117,560","116,920","116,505",419
,08/31/2018,"102,340","8,627","116,920","117,560","116,805","115,700",420
,08/31/2018,"116,410","4,586","116,920","117,295","116,760","116,350",421
,08/31/2018,"118,610","2,184","116,920","117,560","116,760","116,565",422
,08/31/2018,"117,690","3,291","116,920","117,625","116,805","116,765",423
08/31/2018 3:51 PM,08/31/2018,"114,460","5,920","116,920","117,560","116,760","116,765",424
,08/31/2018,"110,160","7,452","116,920","117,295","116,760","116,565",425
,08/31/2018,"112,050","6,931","116,885","116,985","116,570","116,565",426
08/31/2018 4:34 PM,08/31/2018,"117,190","3,833","116,920","116,985","116,570","116,765",427
,08/31/2018,"117,600","3,388","116,920","116,985","116,760","116,920",428
,08/31/2018,"119,290","1,401","116,920","116,985","116,805","117,110",429
,08/31/2018,"62,000","9,836","116,920","116,985","116,760","117,110",430
,08/31/2018,"96,850","9,058","116,920","116,985","116,760","117,110",431
08/31/2018 8:15 PM,08/31/2018,"114,380","5,965","116,885","116,985","116,565","117,110",432
,08/31/2018,"117,910","3,025","116,920","117,110","116,565","117,110",433
,08/31/2018,"106,330","8,144","116,885","116,985","116,350","116,800",434
,08/31/2018,"120,840",201,"116,920","117,110","116,565","116,800",435
,08/31/2018,"113,270","6,506","116,885","116,985","116,350","115,435",436
09/01/2018 5:08 PM,09/01/2018,"118,580","2,220","116,920","116,985","116,350","115,435",437
,09/01/2018,"118,320","2,512","116,920","116,985","116,565","115,435",438
,09/01/2018,"116,320","4,663","116,920","116,875","116,365","116,365",439
,09/01/2018,"118,130","2,757","116,920","116,875","116,365","116,800",440
,09/01/2018,"110,070","7,469","116,920","116,875","116,365","116,755",441
,09/01/2018,"118,990","1,750","116,920","116,985","116,565","116,755",442
09/01/2018 6:11 PM,09/01/2018,"121,060",145,"116,920","116,985","116,765","116,755",443
,09/01/2018,"110,770","7,291","116,920","116,985","116,765","116,755",444
,09/01/2018,"103,780","8,475","116,920","116,985","116,565","116,755",445
,09/01/2018,"99,420","8,878","116,885","116,875","116,565","116,755",446
,09/01/2018,"109,530","7,582","116,850","116,875","116,565","115,350",447
,09/01/2018,"117,640","3,341","116,885","116,920","116,610","115,350",448
09/01/2018 8:10 PM,09/01/2018,"27,530","9,942","116,850","116,805","116,365","113,825",449
09/02/2018 8:05 AM,09/02/2018,"118,230","2,641","116,885","116,920","116,720","115,350",450
,09/02/2018,"119,540","1,131","116,920","117,110","117,110","116,980",451
,09/02/2018,"116,520","4,484","116,885","117,110","117,110","117,080",452
,09/02/2018,"118,500","2,309","116,920","117,375","117,110","117,080",453
,09/02/2018,"117,350","3,667","116,920","117,270","117,270","117,495",454
,09/02/2018,"118,180","2,706","116,920","117,270","117,270","117,495",455
,09/02/2018,"115,140","5,536","116,920","117,270","116,855","117,495",456
,09/02/2018,"122,080",9,"116,920","117,270","116,855","117,495",457
,09/02/2018,"115,270","5,463","116,920","117,110","116,465","116,935",458
,09/02/2018,"103,410","8,513","116,920","117,110","116,465","116,935",459
,09/02/2018,"112,440","6,805","116,885","116,920","116,465","115,895",460
,09/02/2018,"112,950","6,637","116,850","116,805","116,420","115,895",461
,09/02/2018,"117,750","3,224","116,885","116,805","116,420","115,895",462
,09/02/2018,"106,120","8,180","116,850","116,805","115,795","115,205",463
,09/02/2018,"78,130","9,659","116,845","116,805","115,795","115,205",464
09/02/2018 10:58 AM,09/02/2018,"115,920","4,991","116,840","116,805","116,120","115,595",465
,09/02/2018,"118,860","1,910","116,845","116,805","116,420","116,220",466
,09/02/2018,"112,540","6,771","116,840","116,805","116,120","116,220",467
,09/02/2018,"118,130","2,759","116,845","116,920","116,120","116,220",468
,09/02/2018,"112,470","6,793","116,840","116,805","115,595","116,220",469
,09/02/2018,"84,860","9,518","116,840","116,805","115,595","115,595",470
,09/02/2018,"116,150","4,822","116,840","116,760","116,035","115,595",471
,09/02/2018,"118,690","2,102","116,840","116,760","116,235","115,595",472
,09/02/2018,"120,190",568,"116,840","116,760","116,235","115,595",473
,09/02/2018,"119,130","1,592","116,845","116,805","116,420","115,595",474
,09/02/2018,"110,180","7,445","116,840","116,760","116,235","115,205",475
,09/02/2018,"119,700",975,"116,845","116,760","116,420","115,595",476
,09/02/2018,"118,220","2,659","116,850","116,760","116,420","115,595",477
,09/02/2018,"114,790","5,739","116,845","116,620","116,235","115,355",478
,09/02/2018,"117,020","4,001","116,850","116,760","116,335","116,035",479
,09/02/2018,"116,540","4,466","116,845","116,630","116,335","116,345",480
09/02/2018 1:21 PM,09/02/2018,"117,900","3,038","116,850","116,630","116,530","116,780",481
,09/02/2018,"95,610","9,124","116,845","116,530","116,335","116,345",482
,09/02/2018,"118,460","2,353","116,850","116,630","116,335","116,780",483
,09/02/2018,"117,930","3,002","116,885","116,630","116,530","117,460",484
,09/02/2018,"115,570","5,272","116,850","116,630","116,530","117,460",485
,09/02/2018,"118,770","2,002","116,885","116,630","116,780","117,460",486
,09/02/2018,"115,420","5,375","116,850","116,530","116,780","117,460",487
,09/02/2018,"116,280","4,701","116,845","116,530","116,530","116,780",488
,09/02/2018,"116,570","4,434","116,840","116,555","116,555","116,795",489
,09/02/2018,"118,270","2,585","116,845","116,555","116,555","117,460",490
,09/02/2018,"80,880","9,617","116,840","116,555","116,530","117,460",491
,09/02/2018,"115,720","5,148","116,840","116,530","116,410","116,795",492
,09/02/2018,"119,190","1,513","116,840","116,530","116,410","116,795",493
,09/02/2018,"116,320","4,672","116,840","116,465","116,300","116,555",494
,09/02/2018,"118,830","1,954","116,840","116,530","116,300","116,795",495
,09/02/2018,"120,140",601,"116,845","116,530","116,430","116,795",496
,09/02/2018,"108,560","7,788","116,840","116,465","116,300","116,555",497
,09/02/2018,"119,840",851,"116,845","116,530","116,430","116,795",498
09/02/2018 3:33 PM,09/02/2018,"116,870","4,172","116,850","116,530","116,555","116,720",499
,09/02/2018,"120,810",214,"116,860","116,530","116,720","117,385",500
,09/02/2018,"87,750","9,449","116,850","116,530","116,720","116,720",501
,09/02/2018,"119,430","1,255","116,860","116,555","116,720","117,400",502
,09/02/2018,"107,140","8,017","116,850","116,555","116,720","116,720",503
09/02/2018 6:21 PM,09/02/2018,"119,240","1,454","116,860","116,645","116,945","116,720",504
,09/02/2018,"115,370","5,407","116,850","116,555","116,945","116,720",505
,09/02/2018,"120,350",448,"116,860","116,645","116,945","116,720",506
,09/02/2018,"120,190",570,"116,870","116,765","117,460","117,570",507
,09/02/2018,"118,920","1,845","116,895","116,840","117,460","118,550",508
,09/02/2018,"117,810","3,156","116,920","116,945","117,855","118,550",509
,09/02/2018,"119,660","1,024","116,920","117,025","117,915","118,875",510
,09/02/2018,"112,460","6,813","116,920","117,025","117,915","118,875",511
,09/02/2018,"118,820","1,975","116,920","117,110","117,915","118,875",512
09/03/2018 12:14 PM,09/03/2018,"114,790","5,756","116,920","117,025","117,855","118,825",513
,09/03/2018,"110,310","7,411","116,895","116,945","117,415","118,825",514
,09/03/2018,"119,160","1,563","116,920","116,945","117,855","118,870",515
,09/03/2018,"118,780","2,007","116,920","116,945","117,855","118,800",516
,09/03/2018,"117,850","3,126","116,920","116,945","117,830","118,800",517
,09/03/2018,"119,780",899,"116,930","116,945","117,875","118,800",518
,09/03/2018,"114,850","5,730","116,920","116,945","117,875","118,800",519
,09/03/2018,"115,560","5,296","116,920","116,945","117,875","118,315",520
09/03/2018 7:36 PM,09/03/2018,"112,910","6,669","116,920","116,945","117,830","118,315",521
,09/03/2018,"119,130","1,602","116,920","116,945","117,890","118,315",522
,09/03/2018,"117,750","3,242","116,920","116,945","117,830","118,315",523
,09/03/2018,"119,400","1,282","116,930","117,105","117,830","118,315",524
,09/03/2018,"117,380","3,658","116,940","117,270","117,830","118,315",525
,09/03/2018,"116,640","4,391","116,930","117,270","117,780","117,830",526
,09/03/2018,"119,310","1,384","116,940","117,365","117,830","117,830",527
09/04/2018 10:41 AM,09/04/2018,650,"9,971","116,930","117,185","117,830","117,780",528
,09/04/2018,"41,430","9,919","116,920","116,945","117,830","117,565",529
,09/04/2018,"88,990","9,413","116,920","116,945","117,780","117,010",530
09/04/2018 7:35 PM,09/04/2018,"108,760","7,756","116,920","116,945","117,780","117,010",531
,09/04/2018,"118,170","2,732","116,920","117,185","117,830","117,010",532
,09/04/2018,"111,160","7,196","116,920","116,945","117,780","117,010",533
,09/04/2018,"109,330","7,642","116,895","116,945","117,780","117,010",534
,09/04/2018,"119,030","1,720","116,920","116,945","117,780","117,010",535
,09/04/2018,"119,000","1,753","116,920","117,185","117,780","117,010",536
,09/04/2018,"83,010","9,566","116,920","116,945","117,780","116,100",537
09/05/2018 10:38 AM,09/05/2018,"99,890","8,837","116,895","116,755","117,565","115,205",538
,09/05/2018,"118,230","2,659","116,920","116,945","117,780","116,100",539
,09/05/2018,"119,040","1,712","116,920","116,945","117,780","117,010",540
,09/05/2018,"115,890","5,039","116,920","116,945","117,780","117,010",541
,09/05/2018,"118,740","2,058","116,920","116,945","117,780","117,010",542
,09/05/2018,"120,280",494,"116,920","116,945","117,830","117,010",543
,09/05/2018,"111,180","7,187","116,920","116,945","117,780","116,265",544
,09/05/2018,"98,830","8,926","116,920","116,945","117,780","113,535",545
09/05/2018 4:09 PM,09/05/2018,"110,260","7,435","116,895","116,945","117,565","111,170",546
,09/05/2018,"116,680","4,350","116,870","116,945","117,030","111,170",547
,09/05/2018,"120,060",671,"116,895","116,945","117,030","113,535",548
,09/05/2018,"119,770",913,"116,920","117,185","117,030","116,285",549
,09/05/2018,"115,270","5,484","116,895","116,945","116,660","116,285",550
,09/05/2018,"112,120","6,923","116,870","116,775","116,660","116,285",551
,09/05/2018,"119,950",743,"116,895","116,945","116,660","116,285",552
,09/05/2018,"111,030","7,241","116,870","116,775","116,660","116,285",553
,09/05/2018,"117,320","3,720","116,895","116,775","117,000","117,000",554
,09/05/2018,"87,200","6,463","116,870","116,660","116,660","116,285",555
,09/05/2018,"119,600","1,083","116,895","116,775","116,660","116,285",556
09/05/2018 7:07 PM,09/05/2018,"116,460","4,564","116,870","116,660","116,550","116,570",557
,09/05/2018,"69,230","9,786","116,860","116,660","116,175","116,570",558
09/06/2018 10:59 AM,09/06/2018,"117,890","3,068","116,870","116,775","116,550","116,570",559
,09/06/2018,"119,540","1,139","116,895","116,945","116,660","116,570",560
,09/06/2018,"120,170",582,"116,920","117,170","117,000","117,000",561
,09/06/2018,"100,650","8,784","116,895","116,945","116,660","116,570",562
,09/06/2018,"117,320","3,721","116,920","117,170","116,660","116,570",563
09/06/2018 4:38 PM,09/06/2018,"119,300","1,399","116,920","117,320","116,660","117,000",564
,09/06/2018,"118,930","1,844","116,920","117,350","116,660","117,320",565
,09/06/2018,"118,770","2,024","116,930","117,350","117,000","117,605",566
,09/06/2018,"117,000","4,045","116,940","117,350","116,840","117,605",567
,09/06/2018,"113,450","6,455","116,930","117,320","116,840","117,320",568
,09/06/2018,"120,120",621,"116,940","117,350","117,160","117,320",569
,09/06/2018,"119,650","1,036","116,950","117,565","117,320","117,605",570
,09/06/2018,"111,770","7,040","116,940","117,565","117,320","117,605",571
09/06/2018 7:48 PM,09/06/2018,"110,670","7,335","116,930","117,350","117,160","117,320",572
,09/06/2018,"117,270","3,781","116,940","117,320","117,295","117,320",573
,09/06/2018,"120,310",468,"116,950","117,320","117,320","117,605",574
09/07/2018 9:15 AM,09/07/2018,"116,700","4,340","116,940","117,320","117,295","117,605",575
,09/07/2018,"118,020","2,920","116,950","117,320","117,295","117,605",576
,09/07/2018,"117,650","3,363","116,960","117,320","117,320","117,770",577
,09/07/2018,"105,470","8,268","116,950","117,320","117,320","117,770",578
,09/07/2018,"115,770","5,146","116,940","117,320","117,295","117,485",579
,09/07/2018,"113,780","6,295","116,930","117,320","117,135","117,295",580
,09/07/2018,"81,910","9,592","116,920","117,295","117,135","117,135",581
,09/07/2018,"117,570","3,463","116,930","117,320","117,135","117,295",582
,09/07/2018,"107,790","7,927","116,920","117,295","116,850","117,135",583
09/07/2018 8:10 PM,09/07/2018,"117,310","3,735","116,930","117,290","117,135","117,135",584
,09/07/2018,"115,230","5,510","116,920","117,290","117,135","116,850",585
