DateTime,Date,Score,Rank,M All,M 100,M 40,M 20,Total
,03/11/2019,"120,540",406,"116,890","116,745","115,760","115,500",385
,03/11/2019,"120,120",729,"116,905","116,745","116,605","115,500",386
,03/11/2019,"116,550","4,781","116,890","116,635","116,465","116,465",387
03/11/2019 4:38 PM,03/11/2019,"119,540","1,311","116,905","116,745","116,690","116,785",388
,03/11/2019,"118,030","3,169","116,920","116,745","116,690","116,785",389
,03/11/2019,"103,790","8,585","116,905","116,745","116,465","116,785",390
,03/11/2019,"117,120","4,227","116,920","116,745","116,465","117,070",391
,03/11/2019,"118,960","2,010","116,920","116,745","116,465","117,070",392
,03/11/2019,"104,460","8,512","116,920","116,745","116,465","116,785",393
03/11/2019 7:11 PM,03/11/2019,"116,650","4,692","116,905","116,685","116,600","116,600",394
,03/11/2019,"113,740","6,520","116,890","116,685","116,600","116,465",395
03/12/2019 1:06 PM,03/12/2019,"120,240",624,"116,905","116,685","116,740","116,465",396
,03/12/2019,"122,120",19,"116,920","116,745","116,740","116,600",397
,03/12/2019,"69,030","9,799","116,905","116,745","116,740","116,600",398
,03/12/2019,"118,560","2,514","116,920","116,800","116,740","116,600",399
,03/12/2019,"117,400","3,927","116,920","116,800","116,925","116,885",400
,03/12/2019,"105,300","8,407","116,920","116,800","116,740","116,885",401
,03/12/2019,"118,780","2,240","116,920","116,855","116,740","117,260",402
,03/12/2019,"107,860","8,040","116,920","116,800","116,600","117,260",403
03/12/2019 8:14 PM,03/12/2019,"35,230","9,941","116,905","116,800","116,600","117,260",404
,03/12/2019,"115,150","5,801","116,890","116,745","116,600","116,885",405
,03/12/2019,"114,460","6,181","116,885","116,685","116,465","116,600",406
,03/12/2019,"120,050",798,"116,890","116,685","116,600","116,885",407
03/13/2019 12:19 PM,03/13/2019,"105,570","8,376","116,885","116,685","116,600","115,900",408
,03/13/2019,"119,330","1,557","116,890","116,745","116,600","115,900",409
,03/13/2019,"114,660","6,073","116,885","116,745","116,600","115,900",410
,03/13/2019,"116,060","5,187","116,880","116,685","116,600","115,605",411
,03/13/2019,"118,090","3,107","116,885","116,685","116,600","115,605",412
,03/13/2019,"120,310",559,"116,890","116,685","116,600","116,355",413
,03/13/2019,"116,320","4,986","116,885","116,600","116,465","116,190",414
,03/13/2019,"117,410","3,921","116,890","116,600","116,465","116,860",415
03/13/2019 4:21 PM,03/13/2019,"106,230","8,290","116,885","116,600","116,350","116,190",416
,03/13/2019,"119,520","1,344","116,890","116,685","116,465","116,190",417
,03/13/2019,"121,110",175,"116,905","116,685","116,600","116,860",418
,03/13/2019,"111,400","7,314","116,890","116,685","116,435","116,190",419
03/13/2019 7:20 PM,03/13/2019,"120,070",785,"116,905","116,685","116,600","116,190",420
,03/13/2019,"118,700","2,340","116,920","116,685","116,885","116,865",421
,03/13/2019,"115,930","5,276","116,905","116,600","116,885","116,190",422
,03/13/2019,"104,740","8,482","116,890","116,600","116,885","116,190",423
,03/13/2019,"109,810","7,704","116,885","116,465","116,885","116,190",424
,03/13/2019,"115,940","5,267","116,880","116,465","116,600","116,190",425
,03/13/2019,"120,530",413,"116,885","116,600","116,600","116,865",426
,03/13/2019,"109,130","7,813","116,880","116,465","116,485","116,190",427
03/14/2019 11:18 AM,03/14/2019,"118,590","2,486","116,885","116,465","116,485","116,865",428
,03/14/2019,"117,460","3,873","116,890","116,465","116,485","116,865",429
,03/14/2019,"115,840","5,352","116,885","116,465","116,485","116,865",430
,03/14/2019,"118,990","1,977","116,890","116,600","116,485","117,435",431
,03/14/2019,"117,260","4,092","116,905","116,740","116,485","117,335",432
,03/14/2019,"118,240","2,916","116,920","116,925","116,955","117,335",433
,03/14/2019,"119,820","1,020","116,920","116,925","117,330","117,435",434
,03/14/2019,"119,130","1,805","116,920","117,070","117,405","117,850",435
,03/14/2019,"119,590","1,265","116,925","117,070","117,405","118,415",436
,03/14/2019,"118,390","2,717","116,930","117,070","117,405","118,315",437
03/14/2019 2:36 PM,03/14/2019,"117,060","4,300","116,930","117,090","117,405","117,850",438
,03/14/2019,"118,150","3,038","116,930","117,185","117,405","118,195",439
,03/14/2019,"113,020","6,822","116,930","117,090","117,335","117,805",440
,03/14/2019,"119,000","1,968","116,930","117,185","117,435","117,805",441
,03/14/2019,"120,240",626,"116,965","117,185","117,435","118,195",442
,03/14/2019,"107,560","8,089","116,930","117,090","117,435","118,195",443
,03/14/2019,"115,920","5,295","116,930","117,040","117,435","118,195",444
,03/14/2019,"118,490","2,603","116,930","117,090","117,775","118,315",445
,03/14/2019,"120,730",325,"116,965","117,185","118,120","118,315",446
,03/14/2019,"117,960","3,264","117,000","117,185","118,025","118,315",447
,03/14/2019,"118,560","2,525","117,000","117,255","118,120","118,315",448
,03/14/2019,"119,510","1,362","117,000","117,255","118,120","118,440",449
,03/14/2019,"119,790","1,046","117,010","117,255","118,195","118,525",450
,03/14/2019,"119,820","1,019","117,020","117,255","118,315","118,525",451
03/14/2019 7:39 PM,03/14/2019,"118,310","2,825","117,020","117,255","118,350","118,525",452
,03/14/2019,"117,990","3,230","117,020","117,330","118,275","118,525",453
03/15/2019 11:16 AM,03/15/2019,"73,570","9,747","117,020","117,330","118,275","118,440",454
03/16/2019 2:06 PM,03/16/2019,"115,650","5,505","117,020","117,330","118,275","118,350",455
,03/16/2019,"106,670","8,236","117,010","117,330","118,275","118,230",456
,03/16/2019,"102,840","8,687","117,000","117,255","118,195","118,070",457
,03/16/2019,"105,710","8,359","117,000","117,255","118,070","118,070",458
,03/16/2019,"118,350","2,764","117,000","117,255","118,195","118,150",459
,03/16/2019,"112,000","7,156","117,000","117,255","118,070","118,150",460
,03/16/2019,"114,370","6,236","117,000","117,185","117,975","117,975",461
,03/16/2019,"119,130","1,804","117,000","117,185","118,070","117,975",462
,03/16/2019,"112,820","6,889","117,000","117,185","118,070","117,975",463
,03/16/2019,"119,510","1,363","117,000","117,255","118,195","118,150",464
,03/16/2019,"103,950","8,566","117,000","117,255","118,195","117,975",465
,03/16/2019,"112,040","7,144","116,965","117,190","118,070","116,805",466
,03/16/2019,"118,100","3,107","117,000","117,330","118,125","116,820",467
,03/16/2019,"117,790","3,474","117,000","117,405","118,045","116,720",468
,03/16/2019,"121,700",51,"117,000","117,405","118,125","116,720",469
,03/16/2019,"118,130","3,069","117,010","117,435","118,140","116,720",470
,03/16/2019,"118,760","2,277","117,020","117,625","118,140","116,720",471
,03/16/2019,"119,140","1,790","117,020","117,625","118,195","116,720",472
,03/16/2019,"100,460","8,907","117,020","117,435","118,140","115,010",473
,03/16/2019,"111,400","7,322","117,010","117,405","118,115","115,010",474
,03/16/2019,"119,570","1,282","117,020","117,435","118,115","116,080",475
,03/16/2019,"117,290","4,069","117,020","117,405","118,045","117,540",476
,03/16/2019,"103,180","8,644","117,020","117,405","117,975","117,540",477
,03/16/2019,"120,540",408,"117,020","117,435","118,045","117,945",478
,03/16/2019,"113,850","6,475","117,020","117,405","117,975","117,540",479
03/17/2019 10:54 AM,03/17/2019,"109,630","7,734","117,010","117,405","117,975","117,540",480
,03/17/2019,"120,000",843,"117,020","117,435","117,975","117,945",481
,03/17/2019,"68,200","9,806","117,010","117,435","117,875","117,540",482
,03/17/2019,"109,430","7,762","117,000","117,435","117,875","117,540",483
,03/17/2019,"106,000","8,333","117,000","117,435","117,875","115,570",484
,03/17/2019,"117,120","4,247","117,000","117,405","117,540","117,205",485
03/17/2019 3:31 PM,03/17/2019,"120,190",673,"117,010","117,405","117,540","117,540",486
,03/17/2019,"91,870","9,355","117,000","117,405","117,205","117,205",487
,03/17/2019,"117,950","3,283","117,010","117,405","117,205","117,205",488
,03/17/2019,"114,540","6,149","117,000","117,345","116,385","115,830",489
,03/17/2019,"118,000","3,221","117,010","117,405","116,385","115,830",490
,03/17/2019,"63,380","9,842","117,000","117,405","115,095","114,195",491
,03/17/2019,"112,020","7,147","117,000","117,345","114,455","112,935",492
,03/17/2019,"108,000","8,019","117,000","117,345","114,110","112,935",493
03/18/2019 11:17 AM,03/18/2019,"103,990","8,561","116,965","117,345","114,110","112,935",494
,03/18/2019,"118,040","3,174","117,000","117,405","114,110","112,935",495
,03/18/2019,"117,800","3,465","117,000","117,405","114,455","112,935",496
,03/18/2019,"119,990",850,"117,000","117,405","115,830","114,195",497
,03/18/2019,"102,600","8,710","117,000","117,405","115,830","112,935",498
,03/18/2019,"120,680",351,"117,000","117,405","115,830","113,280",499
,03/18/2019,"118,620","2,457","117,010","117,435","117,205","115,830",500
,03/18/2019,"100,880","8,867","117,000","117,435","117,205","113,280",501
,03/18/2019,"116,720","4,638","117,000","117,350","116,920","115,630",502
,03/18/2019,"115,020","5,889","117,000","117,350","116,920","115,870",503
,03/18/2019,"93,210","9,307","116,965","117,350","115,870","115,870",504
,03/18/2019,"118,430","2,673","117,000","117,435","116,920","115,870",505
,03/18/2019,"115,750","5,429","116,965","117,435","116,920","115,385",506
,03/18/2019,"118,510","2,585","117,000","117,435","116,920","116,235",507
,03/18/2019,"116,290","5,027","116,965","117,435","116,505","116,020",508
,03/18/2019,"101,830","8,785","116,930","117,350","116,020","116,020",509
,03/18/2019,"113,730","6,536","116,930","117,350","115,385","115,385",510
03/18/2019 3:31 PM,03/18/2019,"118,710","2,331","116,930","117,435","115,385","116,020",511
,03/18/2019,"121,260",134,"116,965","117,435","115,385","116,505",512
,03/18/2019,"118,210","2,977","117,000","117,435","116,020","117,260",513
,03/18/2019,"111,740","7,238","116,965","117,435","116,020","117,260",514
,03/18/2019,"107,380","8,123","116,930","117,375","115,385","116,505",515
,03/18/2019,"118,690","2,366","116,965","117,625","115,385","116,505",516
,03/18/2019,"118,960","2,018","117,000","117,625","116,020","116,505",517
,03/18/2019,"117,650","3,662","117,000","117,555","116,020","117,185",518
,03/18/2019,"116,870","4,509","117,000","117,555","116,505","116,795",519
,03/18/2019,"119,920",920,"117,000","117,555","116,795","116,795",520
03/19/2019 10:49 AM,03/19/2019,"120,620",378,"117,000","117,555","116,795","117,260",521
,03/19/2019,"117,210","4,161","117,010","117,555","116,995","117,430",522
,03/19/2019,"117,600","3,729","117,020","117,625","117,165","117,625",523
03/19/2019 4:05 PM,03/19/2019,"121,170",154,"117,020","117,720","117,405","117,930",524
,03/19/2019,"121,240",137,"117,020","117,795","117,625","117,930",525
,03/19/2019,"119,760","1,081","117,040","117,795","117,625","118,360",526
,03/19/2019,"118,700","2,351","117,060","117,875","117,725","118,450",527
,03/19/2019,"110,360","7,575","117,040","117,795","117,625","118,450",528
,03/19/2019,"117,310","4,051","117,060","117,795","117,625","118,450",529
,03/19/2019,"118,900","2,101","117,085","117,875","117,625","118,695",530
,03/19/2019,"116,920","4,460","117,060","117,795","117,625","118,450",531
03/20/2019 10:54 AM,03/20/2019,"92,960","9,319","117,040","117,795","117,625","117,930",532
,03/20/2019,"117,900","3,348","117,060","117,795","117,725","117,775",533
,03/20/2019,"119,580","1,276","117,085","117,795","117,850","118,295",534
,03/20/2019,"117,200","4,183","117,110","117,720","117,725","118,295",535
,03/20/2019,"118,540","2,564","117,110","117,720","117,775","118,220",536
,03/20/2019,"119,480","1,400","117,110","117,720","117,775","118,220",537
03/20/2019 5:01 PM,03/20/2019,"92,940","9,319","117,110","117,720","117,775","118,220",538
,03/20/2019,"109,540","7,744","117,110","117,625","117,625","118,220",539
,03/20/2019,"119,550","1,308","117,110","117,720","117,625","118,220",540
03/21/2019 1:57 PM,03/21/2019,"120,690",350,"117,110","117,720","117,775","118,220",541
,03/21/2019,"120,410",496,"117,115","117,720","118,055","118,620",542
,03/21/2019,"118,370","2,752","117,120","117,795","118,290","118,620",543
,03/21/2019,"106,520","8,258","117,115","117,795","118,290","118,455",544
,03/21/2019,"110,910","7,453","117,110","117,720","118,055","118,135",545
03/21/2019 7:00 PM,03/21/2019,"117,670","3,651","117,115","117,660","118,055","117,785",546
,03/21/2019,"119,170","1,759","117,120","117,660","118,055","117,785",547
,03/21/2019,"118,270","2,889","117,120","117,660","118,240","118,085",548
,03/21/2019,"118,760","2,286","117,120","117,660","118,320","118,320",549
,03/21/2019,"111,690","7,263","117,120","117,625","118,320","118,085",550
,03/21/2019,"106,170","8,308","117,120","117,455","118,240","118,085",551
,03/21/2019,"115,890","5,338","117,115","117,300","118,055","118,085",552
,03/21/2019,"107,110","8,156","117,110","117,250","117,785","117,970",553
03/22/2019 12:39 PM,03/22/2019,"119,620","1,235","117,115","117,300","118,085","117,970",554
,03/22/2019,"119,910",934,"117,120","117,455","118,320","118,320",555
,03/22/2019,"98,400","9,057","117,115","117,455","118,085","117,970",556
,03/22/2019,"117,430","3,931","117,120","117,515","117,785","117,550",557
,03/22/2019,"119,490","1,393","117,120","117,625","118,085","117,970",558
03/22/2019 4:21 PM,03/22/2019,"115,460","5,649","117,120","117,515","118,085","117,970",559
,03/22/2019,"121,510",83,"117,120","117,625","118,085","117,970",560
,03/22/2019,"117,690","3,630","117,120","117,660","117,795","117,680",561
,03/22/2019,"66,450","9,819","117,120","117,625","117,795","117,550",562
,03/22/2019,"118,320","2,825","117,120","117,660","118,085","117,550",563
,03/22/2019,"117,670","3,654","117,145","117,660","117,795","117,670",564
,03/22/2019,"115,510","5,620","117,120","117,660","117,680","117,670",565
,03/22/2019,"114,520","6,165","117,120","117,660","117,670","117,550",566
,03/22/2019,"65,120","9,829","117,120","117,625","117,550","116,660",567
03/23/2019 6:04 AM,03/23/2019,"119,340","1,563","117,120","117,625","117,670","116,660",568
,03/23/2019,"118,490","2,621","117,120","117,625","117,680","116,660",569
,03/23/2019,"93,190","9,306","117,120","117,515","117,670","116,660",570
,03/23/2019,"116,140","5,170","117,120","117,370","117,670","116,785",571
,03/23/2019,"115,040","5,892","117,115","117,300","117,670","116,785",572
,03/23/2019,"115,690","5,489","117,110","117,300","117,550","116,785",573
,03/23/2019,"111,880","7,193","117,110","117,300","117,315","115,915",574
,03/23/2019,"118,350","2,778","117,110","117,300","117,550","115,915",575
,03/23/2019,"105,240","8,421","117,110","117,260","116,785","115,915",576
03/23/2019 8:43 AM,03/23/2019,"119,440","1,449","117,110","117,370","116,785","115,915",577
,03/23/2019,"117,480","3,885","117,115","117,370","117,455","115,915",578
,03/23/2019,"110,240","7,608","117,110","117,370","117,455","115,915",579
,03/23/2019,"107,780","8,054","117,110","117,370","116,785","115,600",580
,03/23/2019,"116,930","4,455","117,110","117,260","116,535","115,600",581
,03/23/2019,"66,780","9,816","117,085","117,260","116,015","115,600",582
,03/23/2019,"119,430","1,459","117,110","117,370","116,015","115,600",583
,03/23/2019,"115,430","5,668","117,085","117,370","116,015","115,470",584
,03/23/2019,"112,220","7,081","117,060","117,370","116,015","115,235",585
,03/23/2019,"103,910","8,569","117,040","117,260","115,790","115,235",586
,03/23/2019,"121,040",208,"117,060","117,370","115,790","115,560",587
,03/23/2019,"120,920",247,"117,085","117,370","115,790","115,560",588
,03/23/2019,"121,650",57,"117,110","117,455","115,790","115,560",589
