Score,Rank,Pct,Max,Mean,Median,Total
"117,360",421,0.85,"121,340","105,490","112,000",2831
"91,590","2,442",0.14,"121,340","105,485","112,000",2832
"115,660",753,0.73,"121,340","105,489","112,000",2833
"116,970",512,0.82,"121,340","105,493","112,000",2834
"89,210","2,485",0.12,"121,340","105,487","112,000",2835
"102,630","2,143",0.24,"121,340","105,486","112,000",2836
"43,200","2,788",0.02,"121,340","105,464","111,995",2837
"115,860",716,0.75,"121,340","105,468","112,000",2838
"116,670",571,0.80,"121,340","105,472","112,000",2839
"118,620",204,0.93,"121,340","105,477","112,000",2840
"116,940",522,0.82,"121,340","105,481","112,005",2841
"116,360",630,0.78,"121,340","105,484","112,010",2842
"113,880","1,087",0.62,"121,340","105,487","112,015",2843
"114,020","1,063",0.63,"121,340","105,490","112,020",2844
"115,050",890,0.69,"121,340","105,494","112,025",2845
"120,130",31,0.99,"121,340","105,499","112,030",2846
"115,280",847,0.70,"121,340","105,502","112,030",2847
"116,810",550,0.81,"121,340","105,506","112,030",2848
"118,190",271,0.90,"121,340","105,511","112,030",2849
"118,540",218,0.92,"121,340","105,515","112,030",2850
"117,700",371,0.87,"121,340","105,520","112,030",2851
"114,350","1,012",0.65,"121,340","105,523","112,030",2852
"119,680",67,0.98,"121,340","105,528","112,035",2853
"58,970","2,759",0.03,"121,340","105,511","112,030",2854
"118,740",185,0.94,"121,340","105,516","112,035",2855
"120,350",20,0.99,"121,340","105,521","112,040",2856
"115,160",879,0.69,"121,340","105,524","112,045",2857
"115,540",792,0.72,"121,340","105,528","112,050",2858
"115,750",745,0.74,"121,340","105,532","112,050",2859
"103,900","2,112",0.26,"121,340","105,531","112,050",2860
"114,120","1,056",0.63,"121,340","105,534","112,050",2861
"116,300",650,0.77,"121,340","105,538","112,050",2862
"81,890","2,605",0.09,"121,340","105,529","112,050",2863
"80,320","2,623",0.08,"121,340","105,521","112,050",2864
"110,510","1,621",0.43,"121,340","105,522","112,045",2865
"119,470",83,0.97,"121,340","105,527","112,050",2866
"118,200",273,0.90,"121,340","105,532","112,050",2867
"121,050",7,1.00,"121,340","105,537","112,050",2868
"121,330",2,1.00,"121,340","105,543","112,055",2869
"100,450","2,252",0.22,"121,340","105,541","112,050",2870
"112,210","1,402",0.51,"121,340","105,543","112,055",2871
"116,980",524,0.82,"121,340","105,547","112,060",2872
"117,080",499,0.83,"121,340","105,551","112,060",2873
"104,070","2,111",0.27,"121,340","105,551","112,060",2874
"87,200","2,552",0.11,"121,340","105,544","112,055",2875
"113,610","1,159",0.60,"121,340","105,547","112,060",2876
"116,920",542,0.81,"121,340","105,551","112,060",2877
"111,260","1,539",0.47,"121,340","105,553","112,060",2878
"120,250",26,0.99,"121,340","105,558","112,060",2879
"101,960","2,212",0.23,"121,340","105,557","112,060",2880
"79,770","2,645",0.08,"121,340","105,548","112,055",2881
"118,950",156,0.95,"121,340","105,553","112,060",2882
"88,370","2,535",0.12,"121,340","105,547","112,055",2883
"116,970",528,0.82,"121,340","105,551","112,060",2884
"110,660","1,612",0.44,"121,340","105,552","112,055",2885
"116,080",701,0.76,"121,340","105,556","112,060",2886
"104,430","2,103",0.27,"121,340","105,556","112,055",2887
"115,710",765,0.74,"121,340","105,559","112,060",2888
"96,170","2,401",0.17,"121,340","105,556","112,055",2889
"115,470",824,0.71,"121,340","105,559","112,060",2890
"120,670",12,1.00,"121,340","105,565","112,060",2891
"91,580","2,494",0.14,"121,340","105,560","112,060",2892
"115,480",821,0.72,"121,340","105,563","112,060",2893
"116,750",580,0.80,"121,340","105,567","112,060",2894
"118,130",295,0.90,"121,340","105,571","112,065",2895
"106,790","1,990",0.31,"121,340","105,572","112,060",2896
"117,090",502,0.83,"121,340","105,576","112,065",2897
"113,560","1,179",0.59,"121,340","105,578","112,070",2898
"117,470",412,0.86,"121,340","105,583","112,070",2899
"113,780","1,143",0.61,"121,340","105,585","112,070",2900
"103,500","2,161",0.26,"121,340","105,585","112,070",2901
"117,110",496,0.83,"121,340","105,589","112,070",2902
"100,280","2,287",0.21,"121,340","105,587","112,070",2903
"114,570",997,0.66,"121,340","105,590","112,070",2904
"121,130",5,1.00,"121,340","105,595","112,075",2905
"119,720",71,0.98,"121,340","105,600","112,080",2906
"108,880","1,812",0.38,"121,340","105,601","112,075",2907
"118,360",254,0.91,"121,340","105,606","112,080",2908
"118,760",193,0.93,"121,340","105,610","112,080",2909
"117,000",529,0.82,"121,340","105,614","112,080",2910
"113,080","1,279",0.56,"121,340","105,617","112,080",2911
"114,200","1,072",0.63,"121,340","105,620","112,080",2912
"114,440","1,021",0.65,"121,340","105,623","112,085",2913
"115,600",799,0.73,"121,340","105,626","112,090",2914
"78,420","2,692",0.08,"121,340","105,617","112,085",2915
"113,390","1,225",0.58,"121,340","105,619","112,090",2916
"119,730",69,0.98,"121,340","105,624","112,090",2917
"118,140",299,0.90,"121,340","105,629","112,090",2918
"114,270","1,062",0.64,"121,340","105,631","112,090",2919
"107,260","1,966",0.33,"121,340","105,632","112,090",2920
"101,690","2,257",0.23,"121,340","105,631","112,090",2921
"109,690","1,748",0.40,"121,340","105,632","112,090",2922
"105,990","2,057",0.30,"121,340","105,632","112,085",2923
"102,560","2,218",0.24,"121,340","105,631","112,080",2924
"120,130",37,0.99,"121,340","105,636","112,085",2925
"109,530","1,771",0.39,"121,340","105,637","112,080",2926
"99,660","2,334",0.20,"121,340","105,635","112,080",2927
"118,890",171,0.94,"121,340","105,640","112,080",2928
"118,380",256,0.91,"121,340","105,644","112,085",2929
"116,440",645,0.78,"121,340","105,648","112,090",2930
"112,060","1,472",0.50,"121,340","105,650","112,085",2931
"105,360","2,101",0.28,"121,340","105,650","112,080",2932
"105,810","2,072",0.29,"121,340","105,650","112,080",2933
"111,630","1,527",0.48,"121,340","105,652","112,080",2934
"108,830","1,839",0.37,"121,340","105,653","112,080",2935
"112,940","1,315",0.55,"121,340","105,656","112,080",2936
"110,240","1,699",0.42,"121,340","105,657","112,080",2937
"117,560",407,0.86,"121,340","105,661","112,080",2938
"114,110","1,098",0.63,"121,340","105,664","112,080",2939
"120,420",20,0.99,"121,340","105,669","112,080",2940
"119,850",59,0.98,"121,340","105,674","112,085",2941
"80,710","2,696",0.08,"121,340","105,666","112,080",2942
"117,490",422,0.86,"121,340","105,670","112,085",2943
"116,100",717,0.76,"121,340","105,673","112,090",2944
"119,120",130,0.96,"121,340","105,678","112,090",2945
"115,710",788,0.73,"121,340","105,681","112,090",2946
"108,880","1,841",0.38,"121,340","105,682","112,090",2947
"122,250",1,1.00,"122,250","105,688","112,090",2948
"118,100",313,0.89,"122,250","105,692","112,090",2949
"117,890",357,0.88,"122,250","105,696","112,090",2950
"119,420",99,0.97,"122,250","105,701","112,090",2951
"117,470",430,0.85,"122,250","105,705","112,090",2952
"2,740","2,940",0.00,"122,250","105,670","112,090",2953
"109,440","1,796",0.39,"122,250","105,671","112,090",2954
"120,640",16,0.99,"122,250","105,676","112,090",2955
"111,070","1,611",0.46,"122,250","105,678","112,090",2956
"116,160",714,0.76,"122,250","105,682","112,090",2957
"119,270",119,0.96,"122,250","105,686","112,090",2958
"110,930","1,631",0.45,"122,250","105,688","112,090",2959
"115,350",884,0.70,"122,250","105,691","112,090",2960
"118,750",205,0.93,"122,250","105,696","112,090",2961
"116,950",565,0.81,"122,250","105,699","112,090",2962
"118,860",187,0.94,"122,250","105,704","112,095",2963
"113,950","1,147",0.61,"122,250","105,707","112,100",2964
"116,430",665,0.78,"122,250","105,710","112,100",2965
"118,970",164,0.94,"122,250","105,715","112,100",2966
"118,320",277,0.91,"122,250","105,719","112,110",2967
"76,400","2,757",0.07,"122,250","105,709","112,100",2968
"118,170",307,0.90,"122,250","105,713","112,110",2969
"103,540","2,216",0.25,"122,250","105,713","112,100",2970
"118,020",339,0.89,"122,250","105,717","112,110",2971
"116,590",643,0.78,"122,250","105,720","112,120",2972
"119,730",74,0.98,"122,250","105,725","112,120",2973
"115,990",754,0.75,"122,250","105,729","112,120",2974
"116,740",617,0.79,"122,250","105,732","112,125",2975
"116,780",606,0.80,"122,250","105,736","112,130",2976
"112,350","1,441",0.52,"122,250","105,738","112,130",2977
"117,390",457,0.85,"122,250","105,742","112,130",2978
"118,380",267,0.91,"122,250","105,746","112,130",2979
"120,760",14,1.00,"122,250","105,751","112,130",2980
"119,520",92,0.97,"122,250","105,756","112,135",2981
"118,200",301,0.90,"122,250","105,760","112,140",2982
"110,040","1,757",0.41,"122,250","105,762","112,135",2983
"100,650","2,346",0.21,"122,250","105,760","112,130",2984
"112,280","1,460",0.51,"122,250","105,762","112,135",2985
"102,890","2,259",0.24,"122,250","105,761","112,130",2986
"111,140","1,628",0.45,"122,250","105,763","112,130",2987
"113,900","1,172",0.61,"122,250","105,766","112,130",2988
"85,780","2,688",0.10,"122,250","105,759","112,130",2989
"113,190","1,310",0.56,"122,250","105,761","112,130",2990
"118,770",207,0.93,"122,250","105,766","112,135",2991
"108,510","1,915",0.36,"122,250","105,767","112,130",2992
"117,210",505,0.83,"122,250","105,771","112,135",2993
"113,810","1,199",0.60,"122,250","105,773","112,140",2994
"118,600",238,0.92,"122,250","105,777","112,140",2995
"117,070",545,0.82,"122,250","105,781","112,140",2996
"107,640","1,998",0.33,"122,250","105,782","112,140",2997
"114,670","1,032",0.66,"122,250","105,785","112,140",2998
"114,440","1,067",0.64,"122,250","105,788","112,145",2999
"100,570","2,365",0.21,"122,250","105,786","112,140",3000
"112,190","1,494",0.50,"122,250","105,788","112,145",3001
"115,720",815,0.73,"122,250","105,791","112,150",3002
"117,740",405,0.87,"122,250","105,795","112,150",3003
"118,760",209,0.93,"122,250","105,800","112,150",3004
"113,590","1,239",0.59,"122,250","105,802","112,150",3005
"65,950","2,879",0.04,"122,250","105,789","112,150",3006
"105,390","2,165",0.28,"122,250","105,789","112,150",3007
"120,350",28,0.99,"122,250","105,794","112,150",3008
"113,910","1,179",0.61,"122,250","105,796","112,150",3009
"116,090",754,0.75,"122,250","105,800","112,150",3010
"114,000","1,166",0.61,"122,250","105,803","112,155",3011
"115,010",988,0.67,"122,250","105,806","112,160",3012
"115,720",819,0.73,"122,250","105,809","112,165",3013
"115,670",840,0.72,"122,250","105,812","112,170",3014
"91,570","2,611",0.13,"122,250","105,808","112,165",3015
"48,130","2,953",0.02,"122,250","105,788","112,160",3016
"109,320","1,859",0.38,"122,250","105,790","112,155",3017
"97,130","2,498",0.17,"122,250","105,787","112,150",3018
"74,080","2,827",0.06,"122,250","105,776","112,150",3019
"110,300","1,755",0.42,"122,250","105,778","112,150",3020
"116,640",647,0.79,"122,250","105,781","112,150",3021
"117,450",454,0.85,"122,250","105,785","112,150",3022
"120,330",30,0.99,"122,250","105,790","112,155",3023
"105,450","2,171",0.28,"122,250","105,790","112,150",3024
"113,240","1,320",0.56,"122,250","105,792","112,155",3025
"84,220","2,734",0.10,"122,250","105,785","112,150",3026
"115,780",815,0.73,"122,250","105,788","112,155",3027
"119,720",81,0.97,"122,250","105,793","112,160",3028
"117,710",418,0.86,"122,250","105,797","112,165",3029
"116,730",638,0.79,"122,250","105,801","112,170",3030
"115,180",963,0.68,"122,250","105,804","112,175",3031
"107,500","2,039",0.33,"122,250","105,804","112,170",3032
"118,920",182,0.94,"122,250","105,809","112,175",3033
"118,080",337,0.89,"122,250","105,813","112,180",3034
"108,200","1,977",0.35,"122,250","105,813","112,175",3035
"78,830","2,802",0.08,"122,250","105,805","112,170",3036
"118,720",222,0.93,"122,250","105,809","112,175",3037
"90,460","2,649",0.13,"122,250","105,804","112,170",3038
"104,960","2,209",0.27,"122,250","105,803","112,165",3039
"108,340","1,968",0.35,"122,250","105,804","112,160",3040
"116,170",745,0.76,"122,250","105,808","112,165",3041
"109,380","1,867",0.39,"122,250","105,809","112,160",3042
"117,220",511,0.83,"122,250","105,813","112,165",3043
"117,830",390,0.87,"122,250","105,817","112,170",3044
"114,180","1,147",0.62,"122,250","105,819","112,175",3045
"94,870","2,575",0.15,"122,250","105,816","112,170",3046
"119,860",64,0.98,"122,250","105,820","112,175",3047
"108,540","1,952",0.36,"122,250","105,821","112,170",3048
"117,090",553,0.82,"122,250","105,825","112,175",3049
"116,950",594,0.81,"122,250","105,829","112,180",3050
"107,260","2,070",0.32,"122,250","105,829","112,175",3051
"112,540","1,450",0.52,"122,250","105,831","112,180",3052
"118,630",239,0.92,"122,250","105,835","112,185",3053
"114,800","1,042",0.66,"122,250","105,838","112,190",3054
"107,760","2,030",0.34,"122,250","105,839","112,185",3055
"113,880","1,213",0.60,"122,250","105,842","112,190",3056
"96,560","2,546",0.17,"122,250","105,839","112,185",3057
"116,870",612,0.80,"122,250","105,842","112,190",3058
"114,380","1,112",0.64,"122,250","105,845","112,190",3059
"100,380","2,421",0.21,"122,250","105,843","112,190",3060
"118,690",229,0.93,"122,250","105,847","112,190",3061
"115,880",812,0.73,"122,250","105,851","112,190",3062
"118,790",209,0.93,"122,250","105,855","112,200",3063
"112,170","1,536",0.50,"122,250","105,857","112,190",3064
"113,650","1,264",0.59,"122,250","105,860","112,200",3065
"117,120",547,0.82,"122,250","105,863","112,210",3066
"118,920",183,0.94,"122,250","105,867","112,210",3067
"106,000","2,174",0.29,"122,250","105,867","112,210",3068
"120,220",38,0.99,"122,250","105,872","112,210",3069
"16,310","3,042",0.01,"122,250","105,843","112,210",3070
"117,080",562,0.82,"122,250","105,847","112,210",3071
"117,010",578,0.81,"122,250","105,850","112,210",3072
"108,240","2,003",0.35,"122,250","105,851","112,210",3073
"110,910","1,716",0.44,"122,250","105,853","112,210",3074
"119,480",103,0.97,"122,250","105,857","112,210",3075
"117,370",489,0.84,"122,250","105,861","112,210",3076
"97,650","2,533",0.18,"122,250","105,858","112,210",3077
"116,640",671,0.78,"122,250","105,862","112,210",3078
"119,970",57,0.98,"122,250","105,866","112,210",3079
"118,190",322,0.90,"122,250","105,870","112,210",3080
"112,020","1,582",0.49,"122,250","105,872","112,210",3081
"53,170","3,005",0.02,"122,250","105,855","112,210",3082
"86,220","2,763",0.10,"122,250","105,849","112,210",3083
"43,880","3,031",0.02,"122,250","105,829","112,210",3084
"97,590","2,540",0.18,"122,250","105,826","112,200",3085
"109,400","1,896",0.39,"122,250","105,827","112,190",3086
"62,820","2,969",0.04,"122,250","105,813","112,190",3087
"98,800","2,506",0.19,"122,250","105,811","112,190",3088
"117,830",399,0.87,"122,250","105,815","112,190",3089
"118,190",322,0.90,"122,250","105,819","112,190",3090
"56,880","2,997",0.03,"122,250","105,803","112,190",3091
"116,560",695,0.78,"122,250","105,807","112,190",3092
"114,770","1,063",0.66,"122,250","105,809","112,200",3093
"112,010","1,588",0.49,"122,250","105,811","112,190",3094
"114,420","1,118",0.64,"122,250","105,814","112,200",3095
"118,830",206,0.93,"122,250","105,818","112,210",3096
"115,570",896,0.71,"122,250","105,822","112,210",3097
"113,990","1,213",0.61,"122,250","105,824","112,210",3098
"118,640",246,0.92,"122,250","105,828","112,210",3099
"113,320","1,351",0.56,"122,250","105,831","112,210",3100
"72,710","2,919",0.06,"122,250","105,820","112,210",3101
"94,810","2,627",0.15,"122,250","105,817","112,210",3102
"108,300","2,017",0.35,"122,250","105,817","112,210",3103
"112,590","1,472",0.53,"122,250","105,820","112,210",3104
"116,200",766,0.75,"122,250","105,823","112,210",3105
"116,520",703,0.77,"122,250","105,826","112,210",3106
"87,150","2,767",0.11,"122,250","105,820","112,210",3107
"91,790","2,685",0.14,"122,250","105,816","112,210",3108
"116,220",763,0.75,"122,250","105,819","112,210",3109
"115,440",933,0.70,"122,250","105,822","112,210",3110
"110,620","1,774",0.43,"122,250","105,824","112,210",3111
"71,380","2,943",0.05,"122,250","105,813","112,210",3112
"105,950","2,210",0.29,"122,250","105,813","112,210",3113
"117,220",526,0.83,"122,250","105,816","112,210",3114
"118,220",314,0.90,"122,250","105,820","112,210",3115
"118,630",247,0.92,"122,250","105,824","112,210",3116
"119,870",65,0.98,"122,250","105,829","112,210",3117
"80,810","2,854",0.08,"122,250","105,821","112,210",3118
"71,810","2,945",0.06,"122,250","105,810","112,210",3119
"116,320",747,0.76,"122,250","105,813","112,210",3120
"110,870","1,748",0.44,"122,250","105,815","112,210",3121
"115,350",959,0.69,"122,250","105,818","112,210",3122
"74,240","2,919",0.07,"122,250","105,808","112,210",3123
"119,580",95,0.97,"122,250","105,812","112,210",3124
"119,360",125,0.96,"122,250","105,817","112,210",3125
"117,390",492,0.84,"122,250","105,820","112,210",3126
"111,060","1,725",0.45,"122,250","105,822","112,210",3127
"116,690",675,0.78,"122,250","105,826","112,210",3128
"118,080",355,0.89,"122,250","105,830","112,210",3129
"118,270",310,0.90,"122,250","105,833","112,210",3130
"117,990",381,0.88,"122,250","105,837","112,210",3131
"114,650","1,100",0.65,"122,250","105,840","112,210",3132
"103,990","2,328",0.26,"122,250","105,840","112,210",3133
"116,360",746,0.76,"122,250","105,843","112,210",3134
"87,670","2,781",0.11,"122,250","105,837","112,210",3135
"92,320","2,699",0.14,"122,250","105,833","112,210",3136
"98,940","2,540",0.19,"122,250","105,831","112,210",3137
"112,040","1,607",0.49,"122,250","105,833","112,210",3138
"107,040","2,161",0.31,"122,250","105,833","112,210",3139
"119,140",146,0.95,"122,250","105,837","112,210",3140
"113,430","1,348",0.57,"122,250","105,840","112,210",3141
"115,220","1,005",0.68,"122,250","105,843","112,210",3142
"119,590",93,0.97,"122,250","105,847","112,210",3143
"114,060","1,220",0.61,"122,250","105,850","112,210",3144
"95,550","2,640",0.16,"122,250","105,846","112,210",3145
"106,350","2,212",0.30,"122,250","105,847","112,210",3146
"108,170","2,056",0.35,"122,250","105,847","112,210",3147
"114,570","1,118",0.64,"122,250","105,850","112,210",3148
"118,780",222,0.93,"122,250","105,854","112,210",3149
"117,440",486,0.85,"122,250","105,858","112,210",3150
"59,360","3,049",0.03,"122,250","105,843","112,210",3151
"118,350",301,0.90,"122,250","105,847","112,210",3152
"116,220",781,0.75,"122,250","105,850","112,210",3153
"117,170",556,0.82,"122,250","105,854","112,210",3154
"117,420",489,0.85,"122,250","105,858","112,215",3155
"86,340","2,825",0.10,"122,250","105,851","112,210",3156
"116,060",818,0.74,"122,250","105,855","112,215",3157
"113,070","1,429",0.55,"122,250","105,857","112,220",3158
"119,220",141,0.96,"122,250","105,861","112,220",3159
"114,460","1,142",0.64,"122,250","105,864","112,220",3160
"118,570",267,0.92,"122,250","105,868","112,220",3161
"114,330","1,180",0.63,"122,250","105,871","112,220",3162
"119,810",72,0.98,"122,250","105,875","112,220",3163
"77,630","2,929",0.07,"122,250","105,866","112,220",3164
"107,080","2,177",0.31,"122,250","105,866","112,220",3165
"119,960",59,0.98,"122,250","105,871","112,220",3166
"113,980","1,253",0.60,"122,250","105,873","112,220",3167
"120,060",50,0.98,"122,250","105,878","112,220",3168
"114,230","1,205",0.62,"122,250","105,881","112,225",3169
"109,940","1,899",0.40,"122,250","105,882","112,220",3170
"110,390","1,854",0.42,"122,250","105,883","112,220",3171
"103,310","2,391",0.25,"122,250","105,882","112,220",3172
"117,280",533,0.83,"122,250","105,886","112,220",3173
"107,990","2,094",0.34,"122,250","105,887","112,220",3174
"104,480","2,337",0.26,"122,250","105,886","112,220",3175
"118,900",200,0.94,"122,250","105,890","112,220",3176
"121,310",4,1.00,"122,250","105,895","112,220",3177
"117,880",414,0.87,"122,250","105,899","112,220",3178
"83,050","2,886",0.09,"122,250","105,892","112,220",3179
"93,930","2,711",0.15,"122,250","105,888","112,220",3180
"115,090","1,047",0.67,"122,250","105,891","112,220",3181
"112,720","1,497",0.53,"122,250","105,893","112,220",3182
"118,140",356,0.89,"122,250","105,897","112,225",3183
"114,260","1,202",0.62,"122,250","105,900","112,230",3184
"119,070",164,0.95,"122,250","105,904","112,230",3185
"114,560","1,140",0.64,"122,250","105,906","112,230",3186
"115,870",867,0.73,"122,250","105,910","112,235",3187
"115,380",983,0.69,"122,250","105,912","112,240",3188
"114,540","1,144",0.64,"122,250","105,915","112,240",3189
"116,660",705,0.78,"122,250","105,919","112,240",3190
"119,680",93,0.97,"122,250","105,923","112,240",3191
"116,920",649,0.80,"122,250","105,926","112,240",3192
"116,990",626,0.80,"122,250","105,930","112,240",3193
"116,470",745,0.77,"122,250","105,933","112,240",3194
"104,960","2,332",0.27,"122,250","105,933","112,240",3195
"114,530","1,151",0.64,"122,250","105,935","112,240",3196
"38,510","3,153",0.01,"122,250","105,914","112,240",3197
"108,760","2,037",0.36,"122,250","105,915","112,240",3198
"116,440",748,0.77,"122,250","105,919","112,240",3199
"113,800","1,318",0.59,"122,250","105,921","112,240",3200
"113,710","1,331",0.58,"122,250","105,923","112,245",3201
"105,150","2,331",0.27,"122,250","105,923","112,240",3202
"119,740",84,0.97,"122,250","105,928","112,245",3203
"99,540","2,572",0.20,"122,250","105,926","112,240",3204
"116,670",704,0.78,"122,250","105,929","112,245",3205
"117,750",449,0.86,"122,250","105,933","112,250",3206
"107,580","2,162",0.33,"122,250","105,933","112,245",3207
"112,900","1,491",0.54,"122,250","105,935","112,250",3208
"91,800","2,775",0.14,"122,250","105,931","112,245",3209
"119,700",93,0.97,"122,250","105,935","112,250",3210
"97,640","2,643",0.18,"122,250","105,933","112,245",3211
"107,010","2,221",0.31,"122,250","105,933","112,240",3212
"113,330","1,416",0.56,"122,250","105,935","112,245",3213
"119,080",164,0.95,"122,250","105,939","112,250",3214
"111,260","1,759",0.45,"122,250","105,941","112,245",3215
"117,970",403,0.87,"122,250","105,945","112,250",3216
"121,850",2,1.00,"122,250","105,950","112,250",3217
"116,960",642,0.80,"122,250","105,953","112,250",3218
"116,280",799,0.75,"122,250","105,956","112,250",3219
"116,140",829,0.74,"122,250","105,959","112,250",3220
"117,140",584,0.82,"122,250","105,963","112,255",3221
"115,040","1,081",0.66,"122,250","105,966","112,260",3222
"118,130",365,0.89,"122,250","105,969","112,265",3223
"92,490","2,776",0.14,"122,250","105,965","112,260",3224
"68,200","3,076",0.05,"122,250","105,954","112,255",3225
"84,370","2,915",0.10,"122,250","105,947","112,250",3226
"94,980","2,725",0.16,"122,250","105,944","112,250",3227
"95,060","2,723",0.16,"122,250","105,940","112,250",3228
"45,610","3,170",0.02,"122,250","105,921","112,250",3229
"117,760",451,0.86,"122,250","105,925","112,250",3230
"113,460","1,399",0.57,"122,250","105,927","112,250",3231
"118,230",335,0.90,"122,250","105,931","112,250",3232
"115,690",923,0.71,"122,250","105,934","112,255",3233
"86,690","2,889",0.11,"122,250","105,928","112,250",3234
"98,880","2,623",0.19,"122,250","105,926","112,250",3235
"111,920","1,690",0.48,"122,250","105,928","112,250",3236
"104,140","2,397",0.26,"122,250","105,927","112,250",3237
"104,730","2,370",0.27,"122,250","105,927","112,250",3238
"91,680","2,803",0.13,"122,250","105,923","112,245",3239
"83,750","2,939",0.09,"122,250","105,916","112,240",3240
"118,760",238,0.93,"122,250","105,920","112,245",3241
"108,870","2,051",0.37,"122,250","105,921","112,240",3242
"121,360",3,1.00,"122,250","105,925","112,245",3243
"117,230",560,0.83,"122,250","105,929","112,250",3244
"51,260","3,169",0.02,"122,250","105,912","112,245",3245
"88,630","2,861",0.12,"122,250","105,907","112,240",3246
"118,710",252,0.92,"122,250","105,911","112,245",3247
"97,000","2,690",0.17,"122,250","105,908","112,240",3248
"114,610","1,157",0.64,"122,250","105,911","112,245",3249
"116,230",817,0.75,"122,250","105,914","112,250",3250
"111,460","1,753",0.46,"122,250","105,916","112,245",3251
"118,580",280,0.91,"122,250","105,919","112,250",3252
"102,470","2,490",0.23,"122,250","105,918","112,245",3253
"117,040",624,0.81,"122,250","105,922","112,250",3254
"116,660",726,0.78,"122,250","105,925","112,250",3255
"120,410",28,0.99,"122,250","105,930","112,250",3256
"117,600",486,0.85,"122,250","105,933","112,250",3257
"116,770",702,0.78,"122,250","105,936","112,250",3258
"90,360","2,850",0.13,"122,250","105,932","112,250",3259
"116,460",769,0.76,"122,250","105,935","112,250",3260
"102,200","2,515",0.23,"122,250","105,934","112,250",3261
"114,400","1,212",0.63,"122,250","105,936","112,250",3262
"118,400",308,0.91,"122,250","105,940","112,255",3263
"118,920",204,0.94,"122,250","105,944","112,260",3264
"117,390",529,0.84,"122,250","105,948","112,265",3265
"107,910","2,163",0.34,"122,250","105,948","112,260",3266
"115,760",921,0.72,"122,250","105,951","112,265",3267
"104,210","2,416",0.26,"122,250","105,951","112,260",3268
"117,540",496,0.85,"122,250","105,954","112,265",3269
"116,060",865,0.74,"122,250","105,957","112,270",3270
"1,020","3,259",0.00,"122,250","105,925","112,265",3271
"116,630",739,0.77,"122,250","105,929","112,270",3272
"117,970",413,0.87,"122,250","105,932","112,275",3273
"107,800","2,179",0.33,"122,250","105,933","112,270",3274
"117,550",496,0.85,"122,250","105,936","112,275",3275
"119,240",146,0.96,"122,250","105,940","112,280",3276
"115,980",882,0.73,"122,250","105,943","112,280",3277
"117,070",627,0.81,"122,250","105,947","112,280",3278
"114,960","1,122",0.66,"122,250","105,950","112,280",3279
"112,300","1,634",0.50,"122,250","105,952","112,280",3280
"99,260","2,645",0.19,"122,250","105,950","112,280",3281
"80,390","3,016",0.08,"122,250","105,942","112,280",3282
"116,830",695,0.79,"122,250","105,945","112,280",3283
"117,790",455,0.86,"122,250","105,949","112,280",3284
"116,790",707,0.78,"122,250","105,952","112,285",3285
"106,950","2,281",0.31,"122,250","105,952","112,280",3286
"113,410","1,440",0.56,"122,250","105,955","112,285",3287
"119,300",141,0.96,"122,250","105,959","112,290",3288
"65,330","3,156",0.04,"122,250","105,946","112,285",3289
"108,940","2,077",0.37,"122,250","105,947","112,280",3290
"112,250","1,651",0.50,"122,250","105,949","112,280",3291
"114,790","1,156",0.65,"122,250","105,952","112,280",3292
"66,330","3,151",0.04,"122,250","105,940","112,280",3293
"108,400","2,138",0.35,"122,250","105,940","112,280",3294
"110,110","1,956",0.41,"122,250","105,942","112,280",3295
"118,030",399,0.88,"122,250","105,945","112,280",3296
"102,910","2,505",0.24,"122,250","105,944","112,280",3297
"114,140","1,287",0.61,"122,250","105,947","112,280",3298
"113,200","1,491",0.55,"122,250","105,949","112,280",3299
"117,940",423,0.87,"122,250","105,953","112,280",3300
"108,010","2,177",0.34,"122,250","105,953","112,280",3301
"105,660","2,369",0.28,"122,250","105,953","112,280",3302
"119,160",157,0.95,"122,250","105,957","112,280",3303
"119,300",141,0.96,"122,250","105,961","112,280",3304
"118,420",311,0.91,"122,250","105,965","112,285",3305
"115,110","1,098",0.67,"122,250","105,968","112,290",3306
"107,480","2,241",0.32,"122,250","105,968","112,285",3307
"98,960","2,683",0.19,"122,250","105,966","112,280",3308
"104,500","2,438",0.26,"122,250","105,966","112,280",3309
"111,220","1,823",0.45,"122,250","105,967","112,280",3310
"115,130","1,098",0.67,"122,250","105,970","112,280",3311
"116,430",795,0.76,"122,250","105,973","112,280",3312
"113,450","1,444",0.56,"122,250","105,976","112,285",3313
"118,320",332,0.90,"122,250","105,979","112,290",3314
"112,800","1,566",0.53,"122,250","105,981","112,290",3315
"117,450",526,0.84,"122,250","105,985","112,290",3316
"116,600",763,0.77,"122,250","105,988","112,290",3317
"111,090","1,845",0.44,"122,250","105,990","112,290",3318
"111,840","1,751",0.47,"122,250","105,991","112,290",3319
"106,780","2,320",0.30,"122,250","105,992","112,290",3320
"117,690",488,0.85,"122,250","105,995","112,290",3321
"116,270",838,0.75,"122,250","105,998","112,290",3322
"110,170","1,967",0.41,"122,250","105,999","112,290",3323
"49,410","3,250",0.02,"122,250","105,982","112,290",3324
"112,360","1,647",0.50,"122,250","105,984","112,290",3325
"109,460","2,051",0.38,"122,250","105,985","112,290",3326
"89,760","2,923",0.12,"122,250","105,980","112,285",3327
"116,260",842,0.75,"122,250","105,984","112,290",3328
